,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,INGLES,PERFIL,NOME,MATRICULA
21928,0,0,0,0,8.152465311835627,7.966371408575304,9.552465311835627,7.39013875265749,16,7,1,0.0,EXCELENTE,NONE,3413251
21929,0,0,0,0,7.81431113420915,8.200088969732022,8.671377731581702,7.357244536836596,11,5,1,0.0,EXCELENTE,NONE,3413251
21930,0,0,0,0,8.0,7.902253608313595,9.460141237411177,7.7,6,3,2,0.0,EXCELENTE,NONE,3413251
21931,0,0,0,0,7.2164819172663925,7.805863471222679,6.261172694244536,7.042736286570584,2,2,3,1.0,EXCELENTE,NONE,3413251
21932,0,0,0,0,7.665714109068818,7.665714109068818,9.048571163603228,7.479999381740864,10,7,2,1.0,EXCELENTE,NONE,3413251
21933,0,0,0,0,7.567365360024284,8.225524020018213,10.292889380042496,7.816317319987858,11,6,2,1.0,EXCELENTE,NONE,3413251
21934,0,0,0,0,6.611459076541034,7.368154549559705,7.879613626100738,6.831845450440295,16,5,3,0.0,EXCELENTE,NONE,3413251
21935,0,0,0,0,7.6,7.964619781093626,8.970760437812748,7.358479124374503,5,0,4,0.6461978109362561,EXCELENTE,NONE,3413251
21936,0,0,0,0,7.796385505804509,8.29638550580451,9.50361449419549,8.681927529022548,12,5,1,0.0,EXCELENTE,NONE,3413251
21937,0,0,0,0,7.833848208374557,8.2,8.869241041872787,7.4661517916254425,17,7,1,1.0,EXCELENTE,NONE,3413251
21938,0,0,0,0,7.683487251709568,8.239145419515946,8.8,8.19276361301063,21,6,1,0.7217091609681053,EXCELENTE,NONE,3413251
21939,0,0,0,0,7.466697412725218,7.933348706362609,8.933325646818696,7.666628234093476,5,0,3,1.0,EXCELENTE,NONE,3413251
21940,0,0,0,0,8.168302289253361,7.925358168597311,8.44294412065605,7.225358168597311,10,7,2,0.0,EXCELENTE,NONE,3413251
21941,0,0,0,0,7.726897917475042,7.359387731930579,8.2,7.267510185544463,4,5,2,1.0,EXCELENTE,NONE,3413251
21942,0,0,0,0,7.017795976668573,7.517795976668573,6.571183906674294,7.182204023331427,4,0,4,1.0,EXCELENTE,NONE,3413251
21943,0,0,0,0,7.401120337793661,7.648319493309508,8.148319493309508,7.732586441470893,12,3,1,0.49439831103169196,EXCELENTE,NONE,3413251
21944,0,0,0,0,6.964965005825555,7.27613769499641,8.12537923166547,7.25075846333094,22,7,2,0.0,EXCELENTE,NONE,3413251
21945,0,0,0,0,7.623429368729786,8.858856877090071,9.505715614549645,8.491237607998466,12,6,2,0.7942843854503557,EXCELENTE,NONE,3413251
21946,0,0,0,0,7.453142879156592,7.72171408759068,8.365714395782955,7.22171408759068,6,5,2,0.0,EXCELENTE,NONE,3413251
21947,0,0,0,0,8.249881321988049,8.68997626439761,9.859905057590439,7.9,13,6,1,0.0,EXCELENTE,NONE,3413251
21948,0,0,0,0,7.514556269058787,7.325473470852876,8.974526529147123,7.231538582960704,7,5,3,1.0,EXCELENTE,NONE,3413251
21949,0,0,0,0,7.724502550493109,7.983664966337927,8.908167516831037,7.8836649663379275,7,3,2,0.9183248316896367,EXCELENTE,NONE,3413251
21950,0,0,0,0,7.5691352722514855,6.938891274868316,9.491973452880199,7.238270544502971,5,5,2,1.0,EXCELENTE,NONE,3413251
21951,0,0,0,0,7.60724861344435,7.969563539916738,9.484060766805436,7.669563539916737,12,5,2,1.0,EXCELENTE,NONE,3413251
21952,0,0,0,0,7.920606344609032,8.13090951691355,8.744848413847741,7.569090483086452,10,6,2,1.0,EXCELENTE,NONE,3413251
21953,0,0,0,0,7.634991000163834,8.062522499590417,10.09751349975425,8.555002999945389,18,5,2,0.0,EXCELENTE,NONE,3413251
21954,0,0,0,0,7.6978611245311095,7.565240749687407,7.398930562265555,7.620320999583209,13,5,2,0.0,EXCELENTE,NONE,3413251
21955,0,0,0,0,7.630777696134358,7.231872969219633,7.634063515390183,7.067031757695092,10,5,2,0.6703175769509174,EXCELENTE,NONE,3413251
21956,0,0,0,0,7.603258560647341,8.298044863611596,8.404561984906278,7.801303424258936,17,5,1,0.0065171212946840695,EXCELENTE,NONE,3413251
21957,0,0,0,0,7.4316478657551075,7.316966158359193,8.146329573151021,7.492659146302042,2,4,3,0.0,EXCELENTE,NONE,3413251
21958,0,0,0,0,7.5653725981238775,8.000776441125673,8.56614903924955,7.6692548037522466,8,4,4,0.3307451962477538,EXCELENTE,NONE,3413251
21959,0,0,0,0,7.477289446922169,7.709157787688678,8.368131659233493,7.518315575377357,16,6,1,0.0,EXCELENTE,NONE,3413251
21960,0,0,0,0,7.543157688227154,7.9640352598107045,8.628070519621408,7.426374142805484,24,5,2,0.9280705196214089,EXCELENTE,NONE,3413251
21961,0,0,0,0,7.9,8.554667573253024,9.57166723328314,7.977333786626512,4,3,4,0.0,EXCELENTE,NONE,3413251
21962,0,0,0,0,7.807785776888901,8.3077857768889,8.876642669333297,7.4463096281481675,23,7,1,0.0,EXCELENTE,NONE,3413251
21963,0,0,0,0,7.6341929606579,7.3025788819737025,8.329035196710496,7.529035196710496,16,5,1,0.0,EXCELENTE,NONE,3413251
21964,0,0,0,0,7.499476532703344,7.500785200944983,8.000785200944984,7.6670156448644375,12,3,1,0.0026173364832774437,EXCELENTE,NONE,3413251
21965,0,0,0,0,7.887132000675823,8.7,10.674264001351647,9.435660003379118,6,5,3,0.3762266644139217,EXCELENTE,NONE,3413251
21966,0,0,0,0,7.7824157508189,7.77362362622835,8.856039377047251,7.1,10,4,3,0.0,EXCELENTE,NONE,3413251
21967,0,0,0,0,8.083347251027352,8.447238459531908,10.11665274897265,7.611129668036467,13,5,2,0.0,EXCELENTE,NONE,3413251
21968,0,0,0,0,7.913469347187673,8.38874630352701,9.198892174642658,7.888746303527009,8,0,3,0.8763847816966766,EXCELENTE,NONE,3413251
21969,0,0,0,0,7.803679610505868,8.192640778988263,8.974242726458925,8.32352103865102,7,5,2,1.0,EXCELENTE,NONE,3413251
21970,0,0,0,0,7.325658210183523,7.637170894908238,8.158389183096448,5.823025369449432,15,5,3,0.0,EXCELENTE,NONE,3413251
21971,0,0,0,0,6.570450094431923,7.459099811136154,8.129549905568076,6.846249213067307,4,5,3,0.7045009443192308,EXCELENTE,NONE,3413251
21972,0,0,0,0,7.404895523312559,6.919582093250236,8.714686569937678,7.067134331593957,8,5,3,0.5244776165627958,EXCELENTE,NONE,3413251
21973,0,0,0,0,7.8,8.028345431857199,8.422610405816288,7.903823350693941,9,2,1,1.0,EXCELENTE,NONE,3413251
21974,0,0,0,0,7.4329667644129485,7.549450146619422,7.0670332355870515,6.94029271206027,14,5,1,1.0,EXCELENTE,NONE,3413251
21975,0,0,0,0,7.502050859447683,7.2,8.97507793732556,6.9395898281104635,5,3,3,1.0,EXCELENTE,NONE,3413251
21976,0,0,0,0,8.161016369472078,7.858475445791884,9.677967261055844,7.355934522111689,16,7,2,0.0,EXCELENTE,NONE,3413251
21977,0,0,0,0,7.1392785166023645,7.6392785166023645,7.057114066409459,7.060721483397636,4,0,5,1.0,EXCELENTE,NONE,3413251
21978,0,0,0,0,7.6,7.2248575841719855,8.1,7.621364866880155,5,4,4,1.0,EXCELENTE,NONE,3413251
21979,0,0,0,0,7.472878681670245,7.497171575560327,5.967221832790899,6.9709930653771295,8,3,4,0.0,EXCELENTE,NONE,3413251
21980,0,0,0,0,7.777478255302864,7.467565234091409,10.242347787120046,7.645043489394272,25,7,1,0.7747825530286373,EXCELENTE,NONE,3413251
21981,0,0,0,0,7.561247602493439,7.928733217454077,8.706238012467198,7.496218832414716,6,6,1,0.38752397506560377,EXCELENTE,NONE,3413251
21982,0,0,0,0,7.86678132594039,8.388812449373074,9.788812449373074,8.310843572805757,14,7,2,0.5559377531346332,EXCELENTE,NONE,3413251
21983,0,0,0,0,7.6,8.292742187514792,8.414515624970416,7.85080468739646,17,4,1,0.07257812485208526,EXCELENTE,NONE,3413251
21984,0,0,0,0,7.422904423203155,7.422904423203155,9.532821682597634,7.0,4,3,3,1.0,EXCELENTE,NONE,3413251
21985,0,0,0,0,8.075231499370492,7.973379504406557,8.949537001259017,8.225694498111476,8,0,3,1.0,EXCELENTE,NONE,3413251
21986,0,0,0,0,7.6726724156596156,7.845344831319232,9.381379325276926,7.718419532141665,12,5,2,1.0,EXCELENTE,NONE,3413251
21987,0,0,0,0,7.487932800438829,8.157764801535901,7.563798401316486,6.718100799341757,13,5,3,0.9396640021941446,EXCELENTE,NONE,3413251
21988,0,0,0,0,7.980494839543649,9.064628870342263,10.542649512167664,8.509752580228175,24,6,2,0.0,EXCELENTE,NONE,3413251
21989,0,0,0,0,8.154521651979186,8.116382678416652,9.920052365645793,8.054521651979185,11,6,2,0.29095669604163,EXCELENTE,NONE,3413251
21990,0,0,0,0,7.401806951153789,7.475451737788448,8.926355213365342,7.93453796743586,3,5,3,1.0,EXCELENTE,NONE,3413251
21991,0,0,0,0,7.593060978489041,7.913878043021916,8.4,7.950475616474431,13,5,2,0.0,EXCELENTE,NONE,3413251
21992,0,0,0,0,7.7,8.223646031346092,7.482430687564062,7.058784656217969,10,1,5,0.0,EXCELENTE,NONE,3413251
21993,0,0,0,0,7.417002203560854,7.58340044071217,10.017404847833877,6.765995592878293,3,5,3,0.0,EXCELENTE,NONE,3413251
21994,0,0,0,0,7.890444693484752,7.961778773939004,9.1,8.234595166009097,7,5,2,0.0,EXCELENTE,NONE,3413251
21995,0,0,0,0,7.605570574032306,7.594429425967694,7.783288277903082,6.7,5,5,2,1.0,EXCELENTE,NONE,3413251
21996,0,0,0,0,7.2332154464552785,7.265369911008065,8.1,7.532861785821114,3,3,3,0.0,EXCELENTE,NONE,3413251
21997,0,0,0,0,7.114446458436258,7.414446458436259,8.913321249382452,7.328892916872515,6,4,3,1.0,EXCELENTE,NONE,3413251
21998,0,0,0,0,7.325201744123968,7.4626008720619845,8.458266085292012,6.9626008720619845,14,6,3,0.0,EXCELENTE,NONE,3413251
21999,0,0,0,0,7.872727918212574,7.83484923791467,8.275757360595808,7.337878680297904,16,4,3,0.0,EXCELENTE,NONE,3413251
22000,0,0,0,0,7.68106928714081,7.418930712859191,8.386415722844855,7.828805240948285,14,4,3,0.8106928714080921,EXCELENTE,NONE,3413251
22001,0,0,0,0,7.230902085610894,8.005438199758753,9.01273194292607,7.418170142684824,17,6,2,0.0,EXCELENTE,NONE,3413251
22002,0,0,0,0,7.190959316140203,6.803197720467344,7.378720911813062,7.178720911813063,14,5,1,1.0,EXCELENTE,NONE,3413251
22003,0,0,0,0,7.519033884718898,8.04048305764055,9.951207644101377,8.12895337511214,13,2,3,0.7024152882027546,EXCELENTE,NONE,3413251
22004,0,0,0,0,7.235311713455866,7.409792191029423,7.335311713455866,7.209792191029423,4,0,3,0.0,EXCELENTE,NONE,3413251
22005,0,0,0,0,7.673768312819177,8.368841564095884,9.295073251276708,8.126231687180823,4,4,3,0.0,EXCELENTE,NONE,3413251
22006,0,0,0,0,7.530641372145991,8.03064137214599,10.60194760913283,8.0,8,0,1,0.06128274429198066,EXCELENTE,NONE,3413251
22007,0,0,0,0,7.568784268885864,7.968784268885864,8.768784268885865,7.905202621852356,21,7,1,0.0,EXCELENTE,NONE,3413251
22008,0,0,0,0,7.431780091065702,7.6317800910657025,7.495340273197107,7.045759271474381,7,5,2,0.0,EXCELENTE,NONE,3413251
22009,0,0,0,0,7.101938207466418,7.5,5.80258427662189,6.800646069155473,2,2,4,1.0,EXCELENTE,NONE,3413251
22010,0,0,0,0,6.684612330018753,7.330762103377092,7.292299546716676,6.897433182238892,5,5,3,0.0,EXCELENTE,NONE,3413251
22011,0,0,0,0,7.9235372224711265,8.0,8.864716296628169,7.588253519099296,17,5,2,0.4117907415704224,EXCELENTE,NONE,3413251
22012,0,0,0,0,7.265318533935405,7.973407330322974,9.587866805418647,7.1734073303229735,13,4,5,1.0,EXCELENTE,NONE,3413251
22013,0,0,0,0,7.7755600822135795,8.364460287747528,9.7,8.235539712252471,15,5,3,0.0,EXCELENTE,NONE,3413251
22014,0,0,0,0,7.6362776470221565,7.895583529466766,7.013249411599703,7.472555294044313,16,4,3,0.3186117648892187,EXCELENTE,NONE,3413251
22015,0,0,0,0,7.713538999847336,7.278384749961834,5.351306750267161,7.243230500076332,4,5,3,1.0,EXCELENTE,NONE,3413251
22016,0,0,0,0,7.940748176360658,7.440748176360658,8.93700729455737,8.045045617885242,14,5,3,0.0,EXCELENTE,NONE,3413251
22017,0,0,0,0,7.272958432010826,7.513520783994587,7.006760391997293,6.993239608002707,13,5,3,0.0,EXCELENTE,NONE,3413251
22018,0,0,0,0,7.305818124944549,8.005818124944549,8.417454374833646,6.641272812583177,15,4,3,1.0,EXCELENTE,NONE,3413251
22019,0,0,0,0,7.308852052245574,7.491147947754426,8.751913246257375,6.991147947754426,16,6,1,0.0,EXCELENTE,NONE,3413251
22020,0,0,0,0,7.24319441669736,7.843194416697361,9.071361116660528,7.228638883339472,17,6,2,0.0,EXCELENTE,NONE,3413251
22021,0,0,0,0,7.570904451648554,8.085452225824277,8.785452225824278,6.914089169368208,24,6,1,0.7136305645606924,EXCELENTE,NONE,3413251
22022,0,0,0,0,8.390506981334338,8.490506981334338,9.1782092990469,8.152139532697934,12,0,3,0.0,EXCELENTE,NONE,3413251
22023,0,0,0,0,7.4549709860792985,7.504680846872286,8.4549709860793,6.245029013920702,15,5,3,0.0,EXCELENTE,NONE,3413251
22024,0,0,0,0,7.25492915009837,8.035010121414519,9.424949392927408,8.0,12,7,2,0.0,EXCELENTE,NONE,3413251
22025,0,0,0,0,7.566237584117686,7.593247516823537,6.732475168235371,7.297320089725531,2,2,3,1.0,EXCELENTE,NONE,3413251
22026,0,0,0,0,7.275256302376188,7.852563023761881,8.001025209504753,7.0,1,5,3,1.0,EXCELENTE,NONE,3413251
22027,0,0,0,0,7.199060938392642,7.200939061607358,7.4669796872024525,7.066510156398773,5,5,3,0.0,EXCELENTE,NONE,3413251
22028,0,0,0,0,7.622546434967522,8.20981426012991,8.764721390194866,7.50981426012991,13,6,1,0.0,EXCELENTE,NONE,3413251
22029,0,0,0,0,7.723364520313966,7.776635479686034,8.776635479686034,7.827725799476723,16,7,1,0.0,EXCELENTE,NONE,3413251
22030,0,0,0,0,7.488198102190584,7.32950474452354,8.441306642332957,7.335405693428248,11,3,7,0.0,EXCELENTE,NONE,3413251
22031,0,0,0,0,7.0180501827151796,8.1,8.481949817284821,6.945125456787949,7,4,4,0.0,EXCELENTE,NONE,3413251
22032,0,0,0,0,7.403753528478873,7.603753528478872,7.411260585436618,7.269971772169019,7,5,2,0.0,EXCELENTE,NONE,3413251
22033,0,0,0,0,7.765057340804893,8.220881117337411,10.130114681609786,8.220881117337411,12,7,2,0.0,EXCELENTE,NONE,3413251
22034,0,0,0,0,7.239062055428292,7.839062055428292,9.07218758891434,7.227812411085658,17,6,2,0.0,EXCELENTE,NONE,3413251
22035,0,0,0,0,7.993224619742716,8.652572338199013,10.778043155368891,9.887076995711936,6,5,3,0.0,EXCELENTE,NONE,3413251
22036,0,0,0,0,7.727313652223547,8.481490782211624,9.281490782211625,8.136118086658719,5,2,2,1.0,EXCELENTE,NONE,3413251
22037,0,0,0,0,7.584786686362559,8.22826222878752,8.569573372725118,8.052174819191679,12,5,3,1.0,EXCELENTE,NONE,3413251
22038,0,0,0,0,7.364198968405033,8.087829455652829,9.043914727826415,7.8358010315949675,14,3,1,0.5202842405786181,EXCELENTE,NONE,3413251
22039,0,0,0,0,7.7,7.61012870831391,8.48987129168609,7.5339227750116535,4,6,2,0.0,EXCELENTE,NONE,3413251
22040,0,0,0,0,7.87496109135473,8.224727639483106,8.450077817290541,7.549610913547293,11,0,2,0.0,EXCELENTE,NONE,3413251
22041,0,0,0,0,7.19468054883226,7.44734027441613,8.30531945116774,7.38404164649678,11,6,2,0.0,EXCELENTE,NONE,3413251
22042,0,0,0,0,7.919594271270156,8.541217186189535,9.86081145745969,7.8391885425403105,14,6,2,1.0,EXCELENTE,NONE,3413251
22043,0,0,0,0,7.241981889858362,7.431486417393772,7.789504527535409,6.910495472464591,4,4,3,1.0,EXCELENTE,NONE,3413251
22044,0,0,0,0,7.884160737971379,8.37624110695707,8.576241106957069,7.592080368985689,23,7,1,0.07919631014310613,EXCELENTE,NONE,3413251
22045,0,0,0,0,7.384198672904373,7.580248341130465,7.180248341130466,7.276298009356559,12,5,3,0.9604966822609319,EXCELENTE,NONE,3413251
22046,0,0,0,0,7.4287891119145915,7.613632664256228,8.928789111914591,7.528789111914591,12,5,3,0.0,EXCELENTE,NONE,3413251
22047,0,0,0,0,8.109502165895796,8.152398267283365,10.019095235029251,8.009502165895794,11,6,2,0.38099566820841013,EXCELENTE,NONE,3413251
22048,0,0,0,0,7.631363116829876,8.094089350489627,8.611821299020745,7.962726233659752,21,7,1,0.0,EXCELENTE,NONE,3413251
22049,0,0,0,0,7.906861502383009,7.8,9.713723004766019,8.256205007943363,12,7,1,0.0,EXCELENTE,NONE,3413251
22050,0,0,0,0,7.942829813108027,8.242829813108028,7.378585093445986,7.921414906554014,9,5,3,1.0,EXCELENTE,NONE,3413251
22051,0,0,0,0,7.76791087042887,7.648133694356694,9.116044564785565,7.26791087042887,7,5,2,0.0,EXCELENTE,NONE,3413251
22052,0,0,0,0,7.87674796814299,7.864336042476014,9.751924116809038,7.641084010619004,11,5,1,0.0,EXCELENTE,NONE,3413251
22053,0,0,0,0,8.0,8.158214688235018,9.873630885294164,7.9900602617642,6,4,1,0.0,EXCELENTE,NONE,3413251
22054,0,0,0,0,7.69800289320288,7.856286954229806,8.670857969486537,7.598002893202881,5,2,2,1.0,EXCELENTE,NONE,3413251
22055,0,0,0,0,7.739172299022724,8.021655401954552,7.870067588272689,7.49172299022724,9,0,5,0.3917229902272408,EXCELENTE,NONE,3413251
22056,0,0,0,0,7.417909392842642,7.266564421390869,8.76149127141117,7.174327514274114,16,7,3,0.0,EXCELENTE,NONE,3413251
22057,0,0,0,0,7.41742948931724,7.506426276706899,8.688996787389659,7.54771153204828,11,3,7,0.0,EXCELENTE,NONE,3413251
22058,0,0,0,0,7.600535443561046,8.532083965024228,7.9315485214631805,7.633154852146318,11,6,2,0.0,EXCELENTE,NONE,3413251
22059,0,0,0,0,7.296105714315747,6.98831714294724,8.724246666736741,6.839823809473756,17,7,3,0.0,EXCELENTE,NONE,3413251
22060,0,0,0,0,7.511142882052377,8.041642838460717,9.36392860256547,7.741642838460717,12,5,2,1.0,EXCELENTE,NONE,3413251
22061,0,0,0,0,7.540546610349136,7.3405466103491355,6.274790960931028,7.353151129883622,4,5,2,1.0,EXCELENTE,NONE,3413251
22062,0,0,0,0,7.907421631492088,8.48427703936511,8.492578368507912,7.792578368507912,21,6,2,0.23144592126977892,EXCELENTE,NONE,3413251
22063,0,0,0,0,7.281328529707729,8.09667867573068,8.959335735146135,7.256014410876814,13,5,4,0.5933573514613564,EXCELENTE,NONE,3413251
22064,0,0,0,0,7.25847235224908,7.990532645789981,8.994351765167279,7.252824117416361,17,6,2,0.0,EXCELENTE,NONE,3413251
22065,0,0,0,0,7.543253154972257,8.313493690055484,8.783734225138712,7.256746845027743,5,5,3,0.0,EXCELENTE,NONE,3413251
22066,0,0,0,0,7.4323507118337755,7.516175355916888,6.297052135501327,6.97009320897318,2,2,3,1.0,EXCELENTE,NONE,3413251
22067,0,0,0,0,7.559322104848772,7.940677895151228,9.362711580604914,7.9,11,6,2,1.0,EXCELENTE,NONE,3413251
22068,0,0,0,0,8.118544478172602,8.7,9.9,8.484690014777176,13,6,2,0.0,EXCELENTE,NONE,3413251
22069,0,0,0,0,7.370998820809328,8.07749705202332,8.35499410404664,7.3,5,5,3,0.0,EXCELENTE,NONE,3413251
22070,0,0,0,0,7.653424772169936,7.8198628417450955,9.173287613915031,7.153424772169936,7,5,2,0.0,EXCELENTE,NONE,3413251
22071,0,0,0,0,7.631283592264383,7.631283592264383,8.9,6.948155233037944,10,5,3,0.0,EXCELENTE,NONE,3413251
22072,0,0,0,0,7.505495529776149,8.189008940447701,8.372522351119255,7.647252235111925,17,6,3,0.0,EXCELENTE,NONE,3413251
22073,0,0,0,0,7.968157625566925,8.004472876700776,9.63631525113385,8.53631525113385,12,4,3,0.31842374433074927,EXCELENTE,NONE,3413251
22074,0,0,0,0,8.005388752181238,8.183233251308744,10.255688998255009,7.527544253053733,14,5,1,0.0,EXCELENTE,NONE,3413251
22075,0,0,0,0,7.677722487854782,8.077846890181522,8.40012440232674,7.022153109818477,22,1,1,0.5556937803630455,EXCELENTE,NONE,3413251
22076,0,0,0,0,7.5,7.608493475446971,9.257532622765144,7.7,16,6,1,0.0,EXCELENTE,NONE,3413251
22077,0,0,0,0,7.590462753653402,7.458309818893453,9.564305869519897,7.765848381697904,6,5,3,0.0,EXCELENTE,NONE,3413251
22078,0,0,0,0,7.817055243177378,8.131779027290488,9.017055243177378,8.208261550032562,4,2,3,0.0,EXCELENTE,NONE,3413251
22079,0,0,0,0,7.60775199653596,7.8385013310239735,9.31550399307192,7.930749334488014,8,5,3,1.0,EXCELENTE,NONE,3413251
22080,0,0,0,0,7.89841801047502,8.793672041900082,9.693672041900081,7.809491937149878,15,6,2,0.0,EXCELENTE,NONE,3413251
22081,0,0,0,0,7.706301779889507,8.206301779889507,9.045660733701645,7.8,10,0,2,0.6456607337016439,EXCELENTE,NONE,3413251
22082,0,0,0,0,7.507270787140601,7.5,8.149900498890643,7.2,16,5,2,0.0,EXCELENTE,NONE,3413251
22083,0,0,0,0,7.0878827201910255,8.1,8.575328045878022,7.612554674313003,10,7,1,0.0,EXCELENTE,NONE,3413251
22084,0,0,0,0,7.1,7.3739127436219505,8.243476461731703,7.1260872563780495,12,6,2,0.2608725637804966,EXCELENTE,NONE,3413251
22085,0,0,0,0,7.700420224068929,7.834453930850477,9.067647189494167,7.067226965425238,6,5,2,0.0,EXCELENTE,NONE,3413251
22086,0,0,0,0,7.5398424754613025,7.419527426383907,6.54687669938493,7.313280825153767,4,3,3,0.8671917484623246,EXCELENTE,NONE,3413251
22087,0,0,0,0,7.508197660581656,7.345087133199107,8.367209357673376,7.287703509127516,11,3,7,0.0,EXCELENTE,NONE,3413251
22088,0,0,0,0,7.4,7.606882792124318,8.651687445664846,8.031039069291895,8,5,3,1.0,EXCELENTE,NONE,3413251
22089,0,0,0,0,7.995156656235742,8.314530031292776,9.709686687528515,7.990313312471484,14,6,2,1.0,EXCELENTE,NONE,3413251
22090,0,0,0,0,7.492762379459205,7.202548271756407,6.939143569188808,7.426809405135199,7,5,3,1.0,EXCELENTE,NONE,3413251
22091,0,0,0,0,7.67740100076818,7.921920800614544,9.833559399539093,7.922259899923183,12,5,2,1.0,EXCELENTE,NONE,3413251
22092,0,0,0,0,7.594641125260723,8.068452958246425,8.86784675156434,8.03690591649285,14,0,8,1.0,EXCELENTE,NONE,3413251
22093,0,0,0,0,7.7,7.933799022181316,8.166200977818683,7.33972058669121,4,6,2,0.0,EXCELENTE,NONE,3413251
22094,0,0,0,0,6.602050508778326,7.397949491221674,8.108202035113306,6.579494912216733,4,4,3,1.0,EXCELENTE,NONE,3413251
22095,0,0,0,0,7.372338262870624,7.755323474258754,8.0,7.010646948517507,5,5,3,0.7233826287062339,EXCELENTE,NONE,3413251
22096,0,0,0,0,7.00661235965832,7.49338764034168,6.528653558519384,7.205142946400915,5,0,4,1.0,EXCELENTE,NONE,3413251
22097,0,0,0,0,7.937825665669741,8.23108716716513,9.573046005981556,8.1,14,0,1,0.6554358358256481,EXCELENTE,NONE,3413251
22098,0,0,0,0,8.137049947174786,8.79508324529131,9.332133192466097,8.386011099372174,23,5,2,0.0,EXCELENTE,NONE,3413251
22099,0,0,0,0,8.382875112757697,8.560958370919233,8.963354298217313,8.041437556378849,11,0,3,0.0,EXCELENTE,NONE,3413251
22100,0,0,0,0,7.213135358460409,7.780296962309387,6.47224447153225,7.267161603848978,11,7,1,0.0,EXCELENTE,NONE,3413251
22101,0,0,0,0,7.693958222550741,8.09697911127537,9.630364223289908,8.345468666913055,16,7,1,0.0,EXCELENTE,NONE,3413251
22102,0,0,0,0,7.0729390321099945,7.629915506880713,8.9,6.713108018348568,5,5,3,1.0,EXCELENTE,NONE,3413251
22103,0,0,0,0,8.115538669557061,8.638512889852352,9.338512889852353,8.122974220295292,11,5,1,0.0,EXCELENTE,NONE,3413251
22104,0,0,0,0,6.65510119470251,7.4,8.072449402648745,6.627550597351255,4,4,3,1.0,EXCELENTE,NONE,3413251
22105,0,0,0,0,7.681791822819374,8.290895911409688,8.94537546845812,7.457659227738651,12,5,3,1.0,EXCELENTE,NONE,3413251
22106,0,0,0,0,7.705436996197849,7.856343162230823,8.1036246641319,7.854530830164874,21,6,1,0.0,EXCELENTE,NONE,3413251
22107,0,0,0,0,7.980183665571069,8.819816334428932,10.59954083607233,8.080183665571068,12,6,2,0.0,EXCELENTE,NONE,3413251
